,Unnamed: 0,cond,id,project_slug,submit_second_after_start,text,user_slug,idea_id,novelty_z,novelty_raw,value_z,value_raw,cluster_id,cluster_name
1034,1227,on-demand,2048,timing_task2,702,"Board Games, strategy type ones in grids, that change based on player movements. Different than other idea, specific to war games.",S1K3XV0MSX,2048,0.564765727,5.333333333,0.102665598,4.333333333,,
1035,1228,idle,2050,timing_task2,901,can be used to decorate the walls of a kids room with a mural,ZKTC09FME5,2050,0.002219304,4.6,-0.33230353,3.8,,
1036,1229,idle,2055,timing_task2,923,"can have the fabric display a painting and frame it and put it on the wall, then when you want a different painting, change it and hang it back up",ZKTC09FME5,2055,0.461269153,5.6,-0.375692355,4.2,,
1037,1230,on-demand,2056,timing_task2,739,"Fun breathing masks, with faces, smiles, or other information. during emergencies, they can show stats and info for medical personal.",S1K3XV0MSX,2056,0.399027523,5.75,-0.530533551,4.25,,
1038,1231,on-interval,2057,timing_task2,670,to show on a city building wall so the time and temperature and news and other information is always shown in that locality,RVWV507PZX,2057,-0.111205789,4.75,0.543392061,5,,
1039,1232,on-demand,2059,timing_task2,778,"Party balloons with fabric skin, can show moving messages.",S1K3XV0MSX,2059,0.234595379,4.75,0.060298009,3,,
1040,1233,on-demand,2061,timing_task2,806,"Hang Gliders that can change color, images on wing, for safety and fun reasons.",S1K3XV0MSX,2061,0.588179287,6,-0.20089744,4.6,,
1041,1234,idle,2062,timing_task2,664,"A fun way to illuminate your home by adding glow-in-the-dark colors to rugs, carpets, and other stuff",AJ4UVSFMNX,2062,0.620440211,5.2,-0.732592174,3.2,,
1042,1235,on-demand,2063,timing_task2,829,Bedspreads that can change color and pattern to match rooms,S1K3XV0MSX,2063,0.438683085,5,-0.633133066,3.6,,
1043,1236,on-interval,2064,timing_task2,752,to have a crowd at a football game drape itself in a large fabric and then have an image or video displayed on the fabric as part of a halftime show,RVWV507PZX,2064,0.664583912,4.75,-0.252088976,4.25,,
1044,1237,idle,2065,timing_task2,24,Make a giant sized fabric for people to watch movies on.  You could project the image onto the fabric.,ZD3UK8IAQ6,2065,-0.088923548,5,0.412018236,5.5,,
1045,1238,on-demand,2067,timing_task2,843,"Fabric wallpaper that can be any color, style, or texture one wants.",S1K3XV0MSX,2067,0.40194067,5.5,0.611746386,6,,
1046,1239,on-demand,2069,timing_task2,858,Carpeting that changes color or flashes patterns.,S1K3XV0MSX,2069,0.652994764,5,0.225561524,4.25,,
1047,1240,idle,2071,timing_task2,69,Make a giant sized fabric for people to use as a monitor.  Make sure the image is clear enough for someone to see the screen.,ZD3UK8IAQ6,2071,-0.646451208,3.25,0.032578075,5,,
1048,1241,on-demand,2074,timing_task2,892,"Backpacks that can show contents, be used as a touch screen for children",S1K3XV0MSX,2074,-0.104981485,4.2,0.081204928,4.4,,
1049,1242,idle,2075,timing_task2,756,A way to cover up stains on clothes when you don't have the time or resources to get stains out.,AJ4UVSFMNX,2075,0.503409421,5.8,0.14768901,4.8,,
1050,1243,idle,2076,timing_task2,119,Camouflaged clothes for a stealth mission.,ZD3UK8IAQ6,2076,1.248934116,5.5,1.548087942,6.25,,
1051,1244,idle,2077,timing_task2,134,A wearable table. On long sleeved clothes.,ZD3UK8IAQ6,2077,-1.036822165,3,-1.833386754,1.2,,
1052,1245,idle,2078,timing_task2,143,A color changing baby blanket,ZD3UK8IAQ6,2078,-0.298953026,4.5,-1.991575291,2.5,,
1053,1246,idle,2079,timing_task2,862,Use on covering fabric. In any weather you'll have a stylishly covered car.,MZAMN3Q5CE,2079,-0.394609309,5,-0.415406113,4.666666667,,
1054,1247,on-interval,2080,timing_task2,881,"to display on highway signs in order to provide emergency information such as weather info regarding hurricanes, tornadoes, big storms.",RVWV507PZX,2080,-0.233139125,4,0.267143787,4,,
1055,1248,idle,2081,timing_task2,170,A blanket that senses your body heat and changes color accordingly.,ZD3UK8IAQ6,2081,0.525738163,5.4,-0.469626317,4,,
1056,1249,on-demand,2082,timing_task2,60,To give presentations - project onto any service,NAGKMI1K05,2082,-0.752998091,3.25,0.740056887,5.666666667,,
1057,1250,on-interval,2083,timing_task2,889,color changing gazebo canopy,SZXHO9VSM2,2083,-0.206408447,4,-1.277965449,2.75,,
1058,1251,on-demand,2084,timing_task2,94,Temporary tattoo - make any image appear on your skin,NAGKMI1K05,2084,-0.165599307,4.75,-0.652251319,3.25,,
1059,1252,idle,2085,timing_task2,222,Incorporate into a shirt that can display a caller ID for your phone so you don't have to reach into your purse or pocket to see who's calling you.,ZD3UK8IAQ6,2085,-0.368514257,3.25,-1.152976493,1.5,,
1060,1253,on-demand,2090,timing_task2,137,Paint samples app - project different colors onto wall to see how it would look,NAGKMI1K05,2090,1.273220875,6,0.910668868,5.4,,
1061,1254,idle,2091,timing_task2,268,A handkerchief that can display what is on your phone in case you are at a formal event and can't take your phone out.,ZD3UK8IAQ6,2091,0.340613697,5.333333333,0.658803416,5.666666667,,
1062,1255,idle,2094,timing_task2,309,A towel that can tell you the time so you can take it swimming or to the beach with you since it is waterproof.,ZD3UK8IAQ6,2094,0.337003917,5.8,0.543172628,5.6,,
1063,1256,on-demand,2096,timing_task2,186,A simon says type of game - changes color/design when it is touched,NAGKMI1K05,2096,-0.159593601,4.4,-0.811369061,2.8,,
1064,1257,idle,2100,timing_task2,359,A large sized fabric to watch your favorite tv shows on.,ZD3UK8IAQ6,2100,-0.370600984,3.5,-0.231789329,4,,
1065,1258,idle,2102,timing_task2,402,A color changing bra that displays your favorite apps.,ZD3UK8IAQ6,2102,-1.311947761,2,-1.60049062,1,,
1066,1259,on-demand,2104,timing_task2,279,Easy advertising - stores or restaurants can make unique advertisements inside the store,NAGKMI1K05,2104,-0.579385257,4,0.594182353,5.75,,
1067,1260,idle,2105,timing_task2,459,interactive punching bags.  Wrap the fabric over the punching bags.,ZD3UK8IAQ6,2105,0.406549685,5.25,-0.871143672,3.25,,
1068,1261,on-demand,2106,timing_task2,340,Interactive display in a store - customers can touch to change the displayed information on an item,NAGKMI1K05,2106,0.264126051,5.25,0.563930616,5.75,,
1069,1262,idle,2107,timing_task2,474,Make a portable board game out of the fabric.,ZD3UK8IAQ6,2107,0.103299437,4.75,0.036798526,4.25,,
1070,1263,idle,2108,timing_task2,39,use it to watch movies at home,7IZT2EBDR2,2108,-1.400066758,2,-0.171656212,4,,
1071,1264,on-interval,2109,timing_task2,33,a screen for outdoor movies and shows,LCXOGGZCHI,2109,-0.293725312,3.25,-0.038733078,3.5,,
1072,1265,idle,2110,timing_task2,57,teachers can use it to teach a lesson plan,7IZT2EBDR2,2110,0.018086747,4,0.702188926,5,,
1073,1266,on-demand,2111,timing_task2,381,Car bumper stickers - can change on a whim,NAGKMI1K05,2111,0.025408165,4.4,-0.793566186,3,,
1074,1267,idle,2112,timing_task2,509,Make a carpet that can interact with people that walk over it.  It can offer directions.,ZD3UK8IAQ6,2112,1.160701819,6,0.94778787,5.8,,
1075,1268,on-interval,2113,timing_task2,54,easy way to change wallpaper in a room,LCXOGGZCHI,2113,-0.103096328,4.8,1.072767976,6,,
1076,1269,idle,2114,timing_task2,77,professors can use it to give a visual lecture,7IZT2EBDR2,2114,0.308475082,5.333333333,0.643669163,5.5,,
1077,1270,on-demand,2115,timing_task2,389,Bike decorations for kids,NAGKMI1K05,2115,-1.055229393,3,-1.191913784,2,,
1078,1271,idle,2116,timing_task2,532,A blanket for a pet that has your face and voice in it somehow to comfort the animal when you are gone.,ZD3UK8IAQ6,2116,0.784787876,5,0.61870539,4.75,,
1079,1272,idle,2117,timing_task2,96,students can use it to give presentations.,7IZT2EBDR2,2117,-0.512358493,3.5,0.35443943,5.666666667,,
1080,1273,on-demand,2118,timing_task2,441,"Household decorations - on the walls, ceilings, etc",NAGKMI1K05,2118,-1.064538989,3.25,-0.785010212,3.75,,
1081,1274,on-demand,2119,timing_task2,471,DJ could use to change colors in rhythm with the songs,NAGKMI1K05,2119,0.138106068,4.75,0.342429714,5.25,,
1082,1275,on-interval,2120,timing_task2,142,revolutionize the flat screen tv,LCXOGGZCHI,2120,-0.770209092,2.75,0.167107518,3.25,,
1083,1276,idle,2121,timing_task2,601,A table cloth that displays well wishes during the holidays.  It could scroll across the table or just spin in the middle for people to read.,ZD3UK8IAQ6,2121,0.302432247,5.5,-0.818820883,3.5,,
1084,1277,idle,2122,timing_task2,179,use it to display life size photos,7IZT2EBDR2,2122,-0.844330521,2.666666667,-0.830048398,2.5,,
1085,1278,on-interval,2123,timing_task2,168,use to project paintings in frames so you can change the art at whim,LCXOGGZCHI,2123,0.034576285,4,0.257247242,4,1,create novel ways for visual artists to express themselves and display their work
1086,1279,on-interval,2124,timing_task2,213,back drops for theater productions. This makes scenery easy to change from scene to scene,LCXOGGZCHI,2124,0.118329495,5,0.281500671,5,3,enhance live show experiences
1087,1280,idle,2125,timing_task2,247,use it as a video game monitor,7IZT2EBDR2,2125,-1.199459867,3.5,-0.275838821,4.333333333,,
1088,1281,on-demand,2126,timing_task2,558,Bathroom advertising in stores/restaurants,NAGKMI1K05,2126,-0.194617572,4.666666667,-0.392993747,4,,
1089,1282,idle,2127,timing_task2,696,Tshirts you can use to advertise your business.,ZD3UK8IAQ6,2127,-1.222607133,2,0.329747717,5,,
1090,1283,on-interval,2128,timing_task2,245,put in the floor to teach foot steps for dances,LCXOGGZCHI,2128,0.451115086,5.5,0.23745265,4.75,,
1091,1284,idle,2129,timing_task2,716,Tshirts that display messages about a teen's bad behavior.  A teen would have to wear it around the house in front of their friends if they did something bad.,ZD3UK8IAQ6,2129,-0.386940668,3.75,-1.164675137,2.5,,
1092,1285,on-demand,2130,timing_task2,592,Interactive menus at restaurants - press to learn more about an item,NAGKMI1K05,2130,0.440509835,5,0.298188191,4.833333333,5,enhance the customer experience at restaurants
1093,1286,on-interval,2132,timing_task2,279,computer monitors,LCXOGGZCHI,2132,0.555885512,5,0.531207066,5,,
1094,1287,idle,2134,timing_task2,756,Have the fabric act like the ceiling.  It would replicate exactly what the sky looks like in your area.,ZD3UK8IAQ6,2134,1.133664551,5.75,0.269222722,4,,
1095,1288,idle,2135,timing_task2,324,use it as a billboard advertisement,7IZT2EBDR2,2135,-0.289261696,4.666666667,0.060960755,4.666666667,,
1096,1289,on-demand,2137,timing_task2,662,"Clothing that changes colors or lights up based on temperature, light, wetness",NAGKMI1K05,2137,0.555238928,6,0.153283458,5,,
1097,1290,idle,2138,timing_task2,795,Use the fabric to transmit information from a newspaper so you can read it later.,ZD3UK8IAQ6,2138,0.486123216,5.2,-0.577518245,3,,
1098,1291,idle,2139,timing_task2,361,use it to make video calls,7IZT2EBDR2,2139,-0.33013865,4.4,0.295088567,4.4,,
1099,1292,on-interval,2140,timing_task2,365,"You could put it on the ceiling and then have it project the outside sky like the Great Hall at Hogwarts, but for muggles.",LCXOGGZCHI,2140,-0.019241466,4.25,-0.91476681,3,,
1100,1293,on-demand,2141,timing_task2,697,Walking advertisements on clothing,NAGKMI1K05,2141,-0.469222253,3.333333333,-0.076940051,3.6,,
1101,1294,idle,2142,timing_task2,831,You could read your favorite digital versions of magazines that you are subscribed to.  You could have the fabric laid on your lap so you could flip through the pages.,ZD3UK8IAQ6,2142,0.306381911,4.333333333,-0.733846776,2,,
1102,1295,idle,2144,timing_task2,449,sports bars can use it as a tv when they host sports events,7IZT2EBDR2,2144,-0.465579229,3.6,0.47749209,5,,
1103,1296,on-interval,2145,timing_task2,431,Menu boards for restaurants that can be changed or let people know when things are sold out,LCXOGGZCHI,2145,0.368641425,5.5,0.762074193,5.75,5,enhance the customer experience at restaurants
1104,1297,idle,2146,timing_task2,895,Incorporate it into a work uniform so employees can gauge how happy or sad an employee is.  The company can then help those who aren't as happy as they should be.,ZD3UK8IAQ6,2146,-0.150523142,3.75,-0.668774346,2.75,,
1105,1298,on-interval,2147,timing_task2,449,Theater and cinema marquees,LCXOGGZCHI,2147,-0.388836461,3.75,-0.214725609,4.25,,
1106,1299,idle,2148,timing_task2,484,Schools can use it as a scoreboard at games,7IZT2EBDR2,2148,-0.549463144,4.8,-0.14132588,4.6,7,enhance the player or audience experience at sporting events
1107,1300,on-demand,2149,timing_task2,825,"Furniture, changes when you sit on it or based on the users desire.",NAGKMI1K05,2149,0.555988021,5.75,0.178336166,4.75,13,make household items/decor more visually aesthetic
1108,1301,on-demand,2150,timing_task2,845,Kids toys,NAGKMI1K05,2150,-0.835933462,4,-0.782975779,4.2,,
1109,1302,idle,2151,timing_task2,541,Use it for a christmas display,7IZT2EBDR2,2151,-0.55910304,3.2,-0.658638433,3.4,,
1110,1303,on-demand,2152,timing_task2,852,Stuffed animals,NAGKMI1K05,2152,-0.372078925,4.2,-0.686866935,2.8,,
1111,1304,on-interval,2153,timing_task2,524,put it over current billboards so that companies can easily change their advertisements without needing a painter or gluer so work that high,LCXOGGZCHI,2153,-0.394049399,4.25,0.659532271,5.75,,
1112,1305,on-interval,2154,timing_task2,90,"It could also take your vitals like blood pressure, temperature, etc for health purposes and it records this information on your mobile phone.",Q8VIZ53C4L,2154,0.820589586,5.666666667,1.432186003,5.666666667,,
1113,1306,idle,2155,timing_task2,611,use it to project your smart phone screen,7IZT2EBDR2,2155,-0.424146192,4.2,-0.012306763,4.4,18,make portable technologies
1114,1307,on-interval,2156,timing_task2,594,Curtains that block light but project the view outside,LCXOGGZCHI,2156,1.265208066,6.5,0.641969619,5.5,13,make household items/decor more visually aesthetic
1115,1308,idle,2157,timing_task2,678,use it to display a fire when camping to scare off animals,7IZT2EBDR2,2157,0.352002334,5.6,0.647862618,5.8,,
1116,1309,on-interval,2158,timing_task2,253,You could use it as an advertising tool and ads would be displayed on fabrics as people are walking around. This is a good way for consumers of this technology to make money.,Q8VIZ53C4L,2158,-0.234088479,4.6,0.111070887,5.2,,
1117,1310,on-interval,2159,timing_task2,724,interactive bulletin board,LCXOGGZCHI,2159,-1.025523858,3,-1.252792151,3,,
1118,1311,on-interval,2160,timing_task2,743,Mood ring like clothes,LCXOGGZCHI,2160,-0.286767345,3.5,-1.045074138,1.75,,
1119,1312,idle,2161,timing_task2,778,use it as a e-reader projector,7IZT2EBDR2,2161,-0.225396557,4.5,0.004398321,4.333333333,,
1120,1313,on-interval,2162,timing_task2,346,People have an option to display basic information about them like their likes  etc on the fabric display.,Q8VIZ53C4L,2162,0.160020501,4.6,-0.31939486,3,,
1121,1314,on-interval,2163,timing_task2,876,picture frame that can change pictures,LCXOGGZCHI,2163,-1.011266331,2.25,-0.109154534,4.5,,
1122,1315,on-interval,2173,timing_task2,734,This fabric display changes color or has an alert system if the person who touches it has 15 of the most common diseases. I don't know how they'd go about that.,Q8VIZ53C4L,2173,0.649476952,5.6,0.690312104,6.25,,
1123,1316,on-interval,2174,timing_task2,790,The fabric display has the capability of turning high resolution images/video to 3D.,Q8VIZ53C4L,2174,0.456315618,5,0.502387682,4.833333333,,
1124,1317,on-interval,2175,timing_task2,16,It can be used to show movies,O24JAU2QGX,2175,-1.157901688,2.5,0.065954284,5,,
